1.0000000 -0.3397426 -0.3480196 0.0000082
1.0106000 -0.3479528 -0.3562963 0.0000072
1.0212000 -0.3558368 -0.3642488 0.0000085
1.0318000 -0.3634082 -0.3718992 0.0000073
1.0424000 -0.3706798 -0.3792494 0.0000080
1.0530000 -0.3776640 -0.3862953 0.0000091
1.0636000 -0.3843723 -0.3930896 0.0000106
1.0742000 -0.3908159 -0.3995856 0.0000079
1.0848000 -0.3970054 -0.4058367 0.0000079
1.0954000 -0.4029508 -0.4118644 0.0000085
1.1060000 -0.4086617 -0.4176564 0.0000106
1.1166000 -0.4141484 -0.4232054 0.0000069
1.1272000 -0.4194200 -0.4285383 0.0000096
1.1378000 -0.4244849 -0.4336655 0.0000087
1.1484000 -0.4293387 -0.4386244 0.0000096
1.1590000 -0.4340258 -0.4433446 0.0000085
1.1696000 -0.4385167 -0.4479068 0.0000080
1.1802000 -0.4428304 -0.4523015 0.0000105
1.1908000 -0.4469736 -0.4564962 0.0000110
1.2014000 -0.4509526 -0.4605243 0.0000100
1.2120000 -0.4547734 -0.4644202 0.0000089
1.2226000 -0.4584419 -0.4681509 0.0000075
1.2332000 -0.4619636 -0.4717358 0.0000081
1.2438000 -0.4653437 -0.4751736 0.0000095
1.2544000 -0.4685873 -0.4784963 0.0000084
1.2650000 -0.4716994 -0.4816640 0.0000092
1.2756000 -0.4746846 -0.4847193 0.0000082
1.2862000 -0.4775474 -0.4876538 0.0000101
1.2968000 -0.4802922 -0.4904399 0.0000078
1.3074000 -0.4829229 -0.4931413 0.0000089
1.3180000 -0.4854437 -0.4957183 0.0000089
1.3286000 -0.4878582 -0.4981935 0.0000093
1.3392000 -0.4901702 -0.5005383 0.0000083
1.3498000 -0.4923832 -0.5028257 0.0000102
1.3604000 -0.4945005 -0.5050009 0.0000108
1.3710000 -0.4965255 -0.5071130 0.0000096
1.3816000 -0.4984612 -0.5090842 0.0000073
1.3922000 -0.5003107 -0.5110015 0.0000091
1.4028000 -0.5020767 -0.5128163 0.0000090
1.4134000 -0.5037623 -0.5145722 0.0000111
1.4240000 -0.5053700 -0.5162389 0.0000083
1.4346000 -0.5069024 -0.5178213 0.0000100
1.4452000 -0.5083620 -0.5193636 0.0000099
1.4558000 -0.5097512 -0.5208080 0.0000095
1.4664000 -0.5110725 -0.5221793 0.0000088
1.4770000 -0.5123278 -0.5235080 0.0000096
1.4876000 -0.5135194 -0.5247652 0.0000088
1.4982000 -0.5146495 -0.5259549 0.0000092
1.5088000 -0.5157200 -0.5270687 0.0000094
1.5194000 -0.5167329 -0.5281392 0.0000108
1.5300000 -0.5176901 -0.5291639 0.0000087
1.5406000 -0.5185933 -0.5301197 0.0000086
1.5512000 -0.5194443 -0.5310279 0.0000097
1.5618000 -0.5202448 -0.5318867 0.0000095
1.5724000 -0.5209965 -0.5326907 0.0000086
1.5830000 -0.5217009 -0.5334682 0.0000089
1.5936000 -0.5223596 -0.5341926 0.0000088
1.6042000 -0.5229739 -0.5348816 0.0000098
1.6148000 -0.5235455 -0.5354986 0.0000096
1.6254000 -0.5240757 -0.5360904 0.0000101
1.6360000 -0.5245657 -0.5366274 0.0000100
1.6466000 -0.5250170 -0.5371317 0.0000102
1.6572000 -0.5254308 -0.5376239 0.0000103
1.6678000 -0.5258082 -0.5380295 0.0000130
1.6784000 -0.5261505 -0.5384424 0.0000113
1.6890000 -0.5264588 -0.5388106 0.0000111
1.6996000 -0.5267344 -0.5391427 0.0000098
1.7102000 -0.5269781 -0.5394507 0.0000100
1.7208000 -0.5271911 -0.5397201 0.0000091
1.7314000 -0.5273744 -0.5399407 0.0000113
1.7420000 -0.5275290 -0.5401583 0.0000100
1.7526000 -0.5276559 -0.5403403 0.0000120
1.7632000 -0.5277559 -0.5404932 0.0000106
1.7738000 -0.5278300 -0.5406239 0.0000113
1.7844000 -0.5278790 -0.5407189 0.0000128
1.7950000 -0.5279039 -0.5408084 0.0000094
1.8056000 -0.5279053 -0.5408694 0.0000112
1.8162000 -0.5278842 -0.5408897 0.0000102
1.8268000 -0.5278414 -0.5409204 0.0000098
1.8374000 -0.5277775 -0.5409160 0.0000133
1.8480000 -0.5276934 -0.5408827 0.0000108
1.8586000 -0.5275897 -0.5408325 0.0000134
1.8692000 -0.5274671 -0.5407582 0.0000108
1.8798000 -0.5273264 -0.5406684 0.0000097
1.8904000 -0.5271681 -0.5405454 0.0000111
1.9010000 -0.5269930 -0.5404217 0.0000113
1.9116000 -0.5268017 -0.5402837 0.0000118
1.9222000 -0.5265947 -0.5401296 0.0000093
1.9328000 -0.5263727 -0.5399638 0.0000118
1.9434000 -0.5261362 -0.5397812 0.0000122
1.9540000 -0.5258859 -0.5395591 0.0000114
1.9646000 -0.5256222 -0.5393411 0.0000102
1.9752000 -0.5253456 -0.5391242 0.0000134
1.9858000 -0.5250569 -0.5388779 0.0000118
1.9964000 -0.5247564 -0.5386053 0.0000115
2.0070000 -0.5244446 -0.5383249 0.0000106
2.0176000 -0.5241219 -0.5380468 0.0000128
2.0282000 -0.5237891 -0.5377816 0.0000118
2.0388000 -0.5234463 -0.5374669 0.0000123
2.0494000 -0.5230942 -0.5371416 0.0000106
2.0600000 -0.5227330 -0.5368266 0.0000181
2.0706000 -0.5223634 -0.5364783 0.0000126
2.0812000 -0.5219856 -0.5361873 0.0000103
2.0918000 -0.5216001 -0.5358386 0.0000118
2.1024000 -0.5212073 -0.5354475 0.0000104
2.1130000 -0.5208076 -0.5350930 0.0000138
2.1236000 -0.5204013 -0.5347229 0.0000125
2.1342000 -0.5199888 -0.5343404 0.0000130
2.1448000 -0.5195705 -0.5339394 0.0000112
2.1554000 -0.5191468 -0.5335609 0.0000113
2.1660000 -0.5187179 -0.5331461 0.0000127
2.1766000 -0.5182842 -0.5327150 0.0000095
2.1872000 -0.5178461 -0.5322893 0.0000136
2.1978000 -0.5174038 -0.5319014 0.0000104
2.2084000 -0.5169577 -0.5314648 0.0000128
2.2190000 -0.5165081 -0.5310450 0.0000127
2.2296000 -0.5160552 -0.5306225 0.0000115
2.2402000 -0.5155994 -0.5301668 0.0000115
2.2508000 -0.5151409 -0.5297228 0.0000121
2.2614000 -0.5146801 -0.5293109 0.0000111
2.2720000 -0.5142170 -0.5288300 0.0000123
2.2826000 -0.5137522 -0.5283798 0.0000106
2.2932000 -0.5132857 -0.5279097 0.0000126
2.3038000 -0.5128179 -0.5274307 0.0000097
2.3144000 -0.5123490 -0.5270123 0.0000135
2.3250000 -0.5118792 -0.5265405 0.0000109
2.3356000 -0.5114087 -0.5260459 0.0000098
2.3462000 -0.5109378 -0.5255968 0.0000140
2.3568000 -0.5104666 -0.5251377 0.0000123
2.3674000 -0.5099955 -0.5246426 0.0000124
2.3780000 -0.5095246 -0.5241635 0.0000115
2.3886000 -0.5090541 -0.5236937 0.0000122
2.3992000 -0.5085841 -0.5232113 0.0000105
2.4098000 -0.5081149 -0.5227299 0.0000114
2.4204000 -0.5076467 -0.5222515 0.0000149
2.4310000 -0.5071796 -0.5217902 0.0000154
2.4416000 -0.5067138 -0.5212952 0.0000097
2.4522000 -0.5062495 -0.5208048 0.0000104
2.4628000 -0.5057868 -0.5203392 0.0000123
2.4734000 -0.5053258 -0.5198399 0.0000135
2.4840000 -0.5048668 -0.5193719 0.0000111
2.4946000 -0.5044099 -0.5188789 0.0000116
2.5052000 -0.5039551 -0.5184003 0.0000106
2.5158000 -0.5035027 -0.5179096 0.0000102
2.5264000 -0.5030528 -0.5174204 0.0000103
2.5370000 -0.5026055 -0.5169326 0.0000117
2.5476000 -0.5021608 -0.5164608 0.0000094
2.5582000 -0.5017189 -0.5160034 0.0000095
2.5688000 -0.5012800 -0.5155333 0.0000119
2.5794000 -0.5008442 -0.5150051 0.0000091
2.5900000 -0.5004114 -0.5145562 0.0000163
2.6006000 -0.4999818 -0.5141007 0.0000098
2.6112000 -0.4995556 -0.5136167 0.0000114
2.6218000 -0.4991327 -0.5131245 0.0000143
2.6324000 -0.4987133 -0.5126485 0.0000135
2.6430000 -0.4982975 -0.5122041 0.0000111
2.6536000 -0.4978852 -0.5117208 0.0000167
2.6642000 -0.4974766 -0.5112641 0.0000095
2.6748000 -0.4970718 -0.5108135 0.0000137
2.6854000 -0.4966707 -0.5103300 0.0000153
2.6960000 -0.4962736 -0.5098762 0.0000228
2.7066000 -0.4958803 -0.5094177 0.0000218
2.7172000 -0.4954910 -0.5089822 0.0000183
2.7278000 -0.4951057 -0.5085213 0.0000139
2.7384000 -0.4947244 -0.5080842 0.0000176
2.7490000 -0.4943472 -0.5076285 0.0000097
2.7596000 -0.4939740 -0.5071706 0.0000151
2.7702000 -0.4936050 -0.5067355 0.0000127
2.7808000 -0.4932401 -0.5063002 0.0000120
2.7914000 -0.4928795 -0.5058672 0.0000199
2.8020000 -0.4925230 -0.5054410 0.0000152
2.8126000 -0.4921707 -0.5050095 0.0000188
2.8232000 -0.4918226 -0.5045636 0.0000142
2.8338000 -0.4914788 -0.5041738 0.0000141
2.8444000 -0.4911392 -0.5037254 0.0000112
2.8550000 -0.4908038 -0.5033003 0.0000176
2.8656000 -0.4904728 -0.5028823 0.0000111
2.8762000 -0.4901459 -0.5024765 0.0000219
2.8868000 -0.4898232 -0.5020687 0.0000109
2.8974000 -0.4895048 -0.5016400 0.0000090
2.9080000 -0.4891907 -0.5012599 0.0000223
2.9186000 -0.4888808 -0.5008701 0.0000180
2.9292000 -0.4885751 -0.5004533 0.0000102
2.9398000 -0.4882735 -0.5000625 0.0000155
2.9504000 -0.4879762 -0.4996689 0.0000144
2.9610000 -0.4876830 -0.4992706 0.0000214
2.9716000 -0.4873939 -0.4988983 0.0000243
2.9822000 -0.4871089 -0.4985169 0.0000248
2.9928000 -0.4868281 -0.4981406 0.0000077
3.0034000 -0.4865514 -0.4977735 0.0000124
3.0140000 -0.4862786 -0.4973850 0.0000234
3.0246000 -0.4860099 -0.4970187 0.0000189
3.0352000 -0.4857453 -0.4966756 0.0000176
3.0458000 -0.4854845 -0.4963002 0.0000185
3.0564000 -0.4852277 -0.4959529 0.0000319
3.0670000 -0.4849748 -0.4955925 0.0000131
3.0776000 -0.4847257 -0.4952503 0.0000168
3.0882000 -0.4844805 -0.4948891 0.0000244
3.0988000 -0.4842391 -0.4945607 0.0000146
3.1094000 -0.4840015 -0.4942065 0.0000147
3.1200000 -0.4837676 -0.4938813 0.0000196
3.1306000 -0.4835374 -0.4935461 0.0000277
3.1412000 -0.4833109 -0.4932017 0.0000281
3.1518000 -0.4830880 -0.4928753 0.0000235
3.1624000 -0.4828686 -0.4925573 0.0000326
3.1730000 -0.4826529 -0.4922488 0.0000308
3.1836000 -0.4824406 -0.4919340 0.0000220
3.1942000 -0.4822317 -0.4916303 0.0000321
3.2048000 -0.4820264 -0.4913093 0.0000175
3.2154000 -0.4818244 -0.4910014 0.0000309
3.2260000 -0.4816257 -0.4906727 0.0000262
3.2366000 -0.4814304 -0.4904026 0.0000319
3.2472000 -0.4812382 -0.4900927 0.0000227
3.2578000 -0.4810494 -0.4898104 0.0000279
3.2684000 -0.4808637 -0.4895297 0.0000295
3.2790000 -0.4806812 -0.4892471 0.0000197
3.2896000 -0.4805018 -0.4889423 0.0000258
3.3002000 -0.4803254 -0.4886905 0.0000268
3.3108000 -0.4801520 -0.4883997 0.0000214
3.3214000 -0.4799817 -0.4881337 0.0000299
3.3320000 -0.4798142 -0.4878624 0.0000312
3.3426000 -0.4796497 -0.4875994 0.0000208
3.3532000 -0.4794880 -0.4873244 0.0000287
3.3638000 -0.4793292 -0.4870869 0.0000278
3.3744000 -0.4791731 -0.4868154 0.0000230
3.3850000 -0.4790198 -0.4865690 0.0000256
3.3956000 -0.4788691 -0.4863079 0.0000226
3.4062000 -0.4787211 -0.4860753 0.0000250
3.4168000 -0.4785757 -0.4858321 0.0000206
3.4274000 -0.4784330 -0.4855928 0.0000291
3.4380000 -0.4782927 -0.4853445 0.0000240
3.4486000 -0.4781549 -0.4851273 0.0000310
3.4592000 -0.4780197 -0.4849006 0.0000262
3.4698000 -0.4778868 -0.4846719 0.0000298
3.4804000 -0.4777563 -0.4844446 0.0000249
3.4910000 -0.4776282 -0.4842163 0.0000281
3.5016000 -0.4775024 -0.4840064 0.0000342
3.5122000 -0.4773789 -0.4837781 0.0000297
3.5228000 -0.4772576 -0.4835738 0.0000377
3.5334000 -0.4771384 -0.4833622 0.0000288
3.5440000 -0.4770215 -0.4831625 0.0000324
3.5546000 -0.4769068 -0.4829545 0.0000267
3.5652000 -0.4767940 -0.4827565 0.0000286
3.5758000 -0.4766834 -0.4825496 0.0000327
